cavity_id,group_id,local_member_id,symmetry_operation,x,y,z,normal_x,normal_y,normal_z,streamwise_x,streamwise_y,streamwise_z,rotation_angle,accepted,rejection_reason,nearest_face_distance_mm
344,86,0,C4_rot_0deg,18556.488418,-2500.000000,2194.474551,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
345,86,1,C4_rot_90deg,18536.543243,-2480.000000,2195.954405,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
346,86,2,C4_rot_180deg,18516.598067,-2500.000000,2197.434260,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
347,86,3,C4_rot_270deg,18536.543243,-2520.000000,2195.954405,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
348,87,0,C4_rot_0deg,18257.310784,-2500.000000,2216.672368,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
349,87,1,C4_rot_90deg,18237.365608,-2480.000000,2218.152222,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
350,87,2,C4_rot_180deg,18217.420433,-2500.000000,2219.632077,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
351,87,3,C4_rot_270deg,18237.365608,-2520.000000,2218.152222,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
352,88,0,C4_rot_0deg,17958.133150,-2500.000000,2238.870185,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
353,88,1,C4_rot_90deg,17938.187974,-2480.000000,2240.350039,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
354,88,2,C4_rot_180deg,17918.242798,-2500.000000,2241.829894,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
355,88,3,C4_rot_270deg,17938.187974,-2520.000000,2240.350039,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
356,89,0,C4_rot_0deg,17658.955515,-2500.000000,2261.068002,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
357,89,1,C4_rot_90deg,17639.010340,-2480.000000,2262.547857,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
358,89,2,C4_rot_180deg,17619.065164,-2500.000000,2264.027711,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
359,89,3,C4_rot_270deg,17639.010340,-2520.000000,2262.547857,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
360,90,0,C4_rot_0deg,17359.777881,-2500.000000,2283.265819,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
361,90,1,C4_rot_90deg,17339.832705,-2480.000000,2284.745674,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
362,90,2,C4_rot_180deg,17319.887530,-2500.000000,2286.225528,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
363,90,3,C4_rot_270deg,17339.832705,-2520.000000,2284.745674,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
364,91,0,C4_rot_0deg,17060.600247,-2500.000000,2305.463636,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
365,91,1,C4_rot_90deg,17040.655071,-2480.000000,2306.943491,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
366,91,2,C4_rot_180deg,17020.709895,-2500.000000,2308.423345,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
367,91,3,C4_rot_270deg,17040.655071,-2520.000000,2306.943491,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
368,92,0,C4_rot_0deg,16761.422612,-2500.000000,2327.661454,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
369,92,1,C4_rot_90deg,16741.477437,-2480.000000,2329.141308,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
370,92,2,C4_rot_180deg,16721.532261,-2500.000000,2330.621162,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
371,92,3,C4_rot_270deg,16741.477437,-2520.000000,2329.141308,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
372,93,0,C4_rot_0deg,26789.768657,6366.849045,1583.597172,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
373,93,1,C4_rot_90deg,26769.823481,6386.849045,1585.077026,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
374,93,2,C4_rot_180deg,26749.878306,6366.849045,1586.556881,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
375,93,3,C4_rot_270deg,26769.823481,6346.849045,1585.077026,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
376,94,0,C4_rot_0deg,27062.475818,6490.224071,1563.363361,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
377,94,1,C4_rot_90deg,27042.530643,6510.224071,1564.843215,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
378,94,2,C4_rot_180deg,27022.585467,6490.224071,1566.323070,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
379,94,3,C4_rot_270deg,27042.530643,6470.224071,1564.843215,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
380,95,0,C4_rot_0deg,27335.182980,6613.599097,1543.129550,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
381,95,1,C4_rot_90deg,27315.237804,6633.599097,1544.609404,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
382,95,2,C4_rot_180deg,27295.292628,6613.599097,1546.089259,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
383,95,3,C4_rot_270deg,27315.237804,6593.599097,1544.609404,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
384,96,0,C4_rot_0deg,27607.890141,6736.974123,1522.895739,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
385,96,1,C4_rot_90deg,27587.944965,6756.974123,1524.375593,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
386,96,2,C4_rot_180deg,27567.999790,6736.974123,1525.855448,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
387,96,3,C4_rot_270deg,27587.944965,6716.974123,1524.375593,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
388,97,0,C4_rot_0deg,27880.597302,6860.349149,1502.661928,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
389,97,1,C4_rot_90deg,27860.652127,6880.349149,1504.141782,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
390,97,2,C4_rot_180deg,27840.706951,6860.349149,1505.621637,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
391,97,3,C4_rot_270deg,27860.652127,6840.349149,1504.141782,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
392,98,0,C4_rot_0deg,28153.304464,6983.724175,1482.428117,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
393,98,1,C4_rot_90deg,28133.359288,7003.724175,1483.907971,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
394,98,2,C4_rot_180deg,28113.414113,6983.724175,1485.387826,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
395,98,3,C4_rot_270deg,28133.359288,6963.724175,1483.907971,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
396,99,0,C4_rot_0deg,28426.011625,7107.099201,1462.194306,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
397,99,1,C4_rot_90deg,28406.066450,7127.099201,1463.674160,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
398,99,2,C4_rot_180deg,28386.121274,7107.099201,1465.154015,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
399,99,3,C4_rot_270deg,28406.066450,7087.099201,1463.674160,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
400,100,0,C4_rot_0deg,28698.718787,7230.474227,1441.960495,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
401,100,1,C4_rot_90deg,28678.773611,7250.474227,1443.440349,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
402,100,2,C4_rot_180deg,28658.828435,7230.474227,1444.920204,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
403,100,3,C4_rot_270deg,28678.773611,7210.474227,1443.440349,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
404,101,0,C4_rot_0deg,28971.425948,7353.849253,1421.726684,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
405,101,1,C4_rot_90deg,28951.480772,7373.849253,1423.206538,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
406,101,2,C4_rot_180deg,28931.535597,7353.849253,1424.686393,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
407,101,3,C4_rot_270deg,28951.480772,7333.849253,1423.206538,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
408,102,0,C4_rot_0deg,29244.133109,7477.224279,1401.492873,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
409,102,1,C4_rot_90deg,29224.187934,7497.224279,1402.972727,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
410,102,2,C4_rot_180deg,29204.242758,7477.224279,1404.452582,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
411,102,3,C4_rot_270deg,29224.187934,7457.224279,1402.972727,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
412,103,0,C4_rot_0deg,29516.840271,7600.599305,1381.259062,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
413,103,1,C4_rot_90deg,29496.895095,7620.599305,1382.738917,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
414,103,2,C4_rot_180deg,29476.949920,7600.599305,1384.218771,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
415,103,3,C4_rot_270deg,29496.895095,7580.599305,1382.738917,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
416,104,0,C4_rot_0deg,29789.547432,7723.974331,1361.025251,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
417,104,1,C4_rot_90deg,29769.602257,7743.974331,1362.505106,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
418,104,2,C4_rot_180deg,29749.657081,7723.974331,1363.984960,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
419,104,3,C4_rot_270deg,29769.602257,7703.974331,1362.505106,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
420,105,0,C4_rot_0deg,30062.254594,7847.349357,1340.791440,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
421,105,1,C4_rot_90deg,30042.309418,7867.349357,1342.271295,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
422,105,2,C4_rot_180deg,30022.364242,7847.349357,1343.751149,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
423,105,3,C4_rot_270deg,30042.309418,7827.349357,1342.271295,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
424,106,0,C4_rot_0deg,30334.961755,7970.724383,1320.557629,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
425,106,1,C4_rot_90deg,30315.016579,7990.724383,1322.037484,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
426,106,2,C4_rot_180deg,30295.071404,7970.724383,1323.517338,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
427,106,3,C4_rot_270deg,30315.016579,7950.724383,1322.037484,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
428,107,0,C4_rot_0deg,30607.668916,8094.099409,1300.323818,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
429,107,1,C4_rot_90deg,30587.723741,8114.099409,1301.803673,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
430,107,2,C4_rot_180deg,30567.778565,8094.099409,1303.283527,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
431,107,3,C4_rot_270deg,30587.723741,8074.099409,1301.803673,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
432,108,0,C4_rot_0deg,30880.376078,8217.474435,1280.090007,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
433,108,1,C4_rot_90deg,30860.430902,8237.474435,1281.569862,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
434,108,2,C4_rot_180deg,30840.485726,8217.474435,1283.049716,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
435,108,3,C4_rot_270deg,30860.430902,8197.474435,1281.569862,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
436,109,0,C4_rot_0deg,31153.083239,8340.849461,1259.856196,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
437,109,1,C4_rot_90deg,31133.138063,8360.849461,1261.336051,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
438,109,2,C4_rot_180deg,31113.192888,8340.849461,1262.815905,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
439,109,3,C4_rot_270deg,31133.138063,8320.849461,1261.336051,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
440,110,0,C4_rot_0deg,31425.790400,8464.224487,1239.622385,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
441,110,1,C4_rot_90deg,31405.845225,8484.224487,1241.102240,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
442,110,2,C4_rot_180deg,31385.900049,8464.224487,1242.582094,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
443,110,3,C4_rot_270deg,31405.845225,8444.224487,1241.102240,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
444,111,0,C4_rot_0deg,31698.497562,8587.599513,1219.388574,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
445,111,1,C4_rot_90deg,31678.552386,8607.599513,1220.868429,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
446,111,2,C4_rot_180deg,31658.607211,8587.599513,1222.348283,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
447,111,3,C4_rot_270deg,31678.552386,8567.599513,1220.868429,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
448,112,0,C4_rot_0deg,31971.204723,8710.974538,1199.154763,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
449,112,1,C4_rot_90deg,31951.259548,8730.974538,1200.634618,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
450,112,2,C4_rot_180deg,31931.314372,8710.974538,1202.114472,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
451,112,3,C4_rot_270deg,31951.259548,8690.974538,1200.634618,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
452,113,0,C4_rot_0deg,32243.911885,8834.349564,1178.920952,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
453,113,1,C4_rot_90deg,32223.966709,8854.349564,1180.400807,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
454,113,2,C4_rot_180deg,32204.021533,8834.349564,1181.880661,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
455,113,3,C4_rot_270deg,32223.966709,8814.349564,1180.400807,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
456,114,0,C4_rot_0deg,32516.619046,8957.724590,1158.687141,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
457,114,1,C4_rot_90deg,32496.673870,8977.724590,1160.166996,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
458,114,2,C4_rot_180deg,32476.728695,8957.724590,1161.646850,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
459,114,3,C4_rot_270deg,32496.673870,8937.724590,1160.166996,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
460,115,0,C4_rot_0deg,32789.326207,9081.099616,1138.453330,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
461,115,1,C4_rot_90deg,32769.381032,9101.099616,1139.933185,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
462,115,2,C4_rot_180deg,32749.435856,9081.099616,1141.413039,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
463,115,3,C4_rot_270deg,32769.381032,9061.099616,1139.933185,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
464,116,0,C4_rot_0deg,33062.033369,9204.474642,1118.219519,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
465,116,1,C4_rot_90deg,33042.088193,9224.474642,1119.699374,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
466,116,2,C4_rot_180deg,33022.143017,9204.474642,1121.179228,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
467,116,3,C4_rot_270deg,33042.088193,9184.474642,1119.699374,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
468,117,0,C4_rot_0deg,33334.740530,9327.849668,1097.985708,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
469,117,1,C4_rot_90deg,33314.795354,9347.849668,1099.465563,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
470,117,2,C4_rot_180deg,33294.850179,9327.849668,1100.945417,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
471,117,3,C4_rot_270deg,33314.795354,9307.849668,1099.465563,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
472,118,0,C4_rot_0deg,33607.447691,9451.224694,1077.751898,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
473,118,1,C4_rot_90deg,33587.502516,9471.224694,1079.231752,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
474,118,2,C4_rot_180deg,33567.557340,9451.224694,1080.711606,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
475,118,3,C4_rot_270deg,33587.502516,9431.224694,1079.231752,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
476,119,0,C4_rot_0deg,33880.154853,9574.599720,1057.518087,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
477,119,1,C4_rot_90deg,33860.209677,9594.599720,1058.997941,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
478,119,2,C4_rot_180deg,33840.264502,9574.599720,1060.477796,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
479,119,3,C4_rot_270deg,33860.209677,9554.599720,1058.997941,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
480,120,0,C4_rot_0deg,34152.862014,9697.974746,1037.284276,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
481,120,1,C4_rot_90deg,34132.916839,9717.974746,1038.764130,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
482,120,2,C4_rot_180deg,34112.971663,9697.974746,1040.243985,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
483,120,3,C4_rot_270deg,34132.916839,9677.974746,1038.764130,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
484,121,0,C4_rot_0deg,34425.569176,9821.349772,1017.050465,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
485,121,1,C4_rot_90deg,34405.624000,9841.349772,1018.530319,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
486,121,2,C4_rot_180deg,34385.678824,9821.349772,1020.010174,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
487,121,3,C4_rot_270deg,34405.624000,9801.349772,1018.530319,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
488,122,0,C4_rot_0deg,34698.276337,9944.724798,996.816654,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
489,122,1,C4_rot_90deg,34678.331161,9964.724798,998.296508,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
490,122,2,C4_rot_180deg,34658.385986,9944.724798,999.776363,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
491,122,3,C4_rot_270deg,34678.331161,9924.724798,998.296508,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
492,123,0,C4_rot_0deg,34970.983498,10068.099824,976.582843,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
493,123,1,C4_rot_90deg,34951.038323,10088.099824,978.062697,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
494,123,2,C4_rot_180deg,34931.093147,10068.099824,979.542552,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
495,123,3,C4_rot_270deg,34951.038323,10048.099824,978.062697,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
496,124,0,C4_rot_0deg,35243.690660,10191.474850,956.349032,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
497,124,1,C4_rot_90deg,35223.745484,10211.474850,957.828886,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
498,124,2,C4_rot_180deg,35203.800308,10191.474850,959.308741,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
499,124,3,C4_rot_270deg,35223.745484,10171.474850,957.828886,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
500,125,0,C4_rot_0deg,35516.397821,10314.849876,936.115221,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
501,125,1,C4_rot_90deg,35496.452645,10334.849876,937.595075,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
502,125,2,C4_rot_180deg,35476.507470,10314.849876,939.074930,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
503,125,3,C4_rot_270deg,35496.452645,10294.849876,937.595075,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
504,126,0,C4_rot_0deg,35789.104982,10438.224902,915.881410,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
505,126,1,C4_rot_90deg,35769.159807,10458.224902,917.361264,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
506,126,2,C4_rot_180deg,35749.214631,10438.224902,918.841119,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
507,126,3,C4_rot_270deg,35769.159807,10418.224902,917.361264,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
508,127,0,C4_rot_0deg,36061.812144,10561.599928,895.647599,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
509,127,1,C4_rot_90deg,36041.866968,10581.599928,897.127453,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
510,127,2,C4_rot_180deg,36021.921793,10561.599928,898.607308,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
511,127,3,C4_rot_270deg,36041.866968,10541.599928,897.127453,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
512,128,0,C4_rot_0deg,36334.519305,10684.974954,875.413788,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
513,128,1,C4_rot_90deg,36314.574130,10704.974954,876.893642,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
514,128,2,C4_rot_180deg,36294.628954,10684.974954,878.373497,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
515,128,3,C4_rot_270deg,36314.574130,10664.974954,876.893642,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
516,129,0,C4_rot_0deg,36607.226467,10808.349980,855.179977,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
517,129,1,C4_rot_90deg,36587.281291,10828.349980,856.659831,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
518,129,2,C4_rot_180deg,36567.336115,10808.349980,858.139686,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
519,129,3,C4_rot_270deg,36587.281291,10788.349980,856.659831,0.073993,0.000000,0.997259,0.997259,0.000000,-0.073993,4.243349,yes,,0.000000
